id,name
LBCC_DANCE 19,LBCC_Hip Hop Dance History (3.00)
FOLSOM_BUS 330,FOLSOM_Managing Diversity in the Workplace (3.00)
GLENDALE_ARTH 115,GLENDALE_Survey of Non-Western Art History (3.00)
FOOTHILL_ART 19A,FOOTHILL_Oil Painting I (4.00)
MTSAC_MUS 101,MTSAC_Women in Music (3.00)
SKYLINE_ENGL 100,SKYLINE_Composition (3.00)
SCC_GEOG 331,SCC_Exploring Maps and Geographic Technologies (3.00)
SJDELTA_LAW 16,SJDELTA_Introduction to Social Justice: Law and Social Change (3.00)
MATEO_ECON 102,MATEO_Principles of Micro Economics (3.00)
SRC_MEDIA 4,SRC_Introduction to Mass Communication (3.00)
SMCC_ART 43A,SMCC_Glass Sculpture I (3.00)
FOLSOM_TA 300,FOLSOM_Introduction to the Theatre (3.00)
LASC_PSYCH 91,LASC_Statistics for Psychology (4.00)
MONTEREY_GEOL 3,MONTEREY_Historical Geology (3.00)
MATEO_CIS 110,MATEO_Introduction to Computer and Information Science (3.00)
DIABLO_HUMAN 116,DIABLO_Humanities: The Arts and Culture of Asia (3.00)
UCLA_POL SCI 20,UCLA_World Politics (5.00)
SCC_PHIL 328,SCC_Critical Reasoning and Composition (3.00)
CANADA_ART 114,CANADA_The Art History of Paris (3.00)
MCC_ART 26,MCC_Arts of Africa. Oceania. Indigenous North American and Pre- Columbian Americas (3.00)
UCI_EARTHSS 19,UCI_Introduction to Modeling the Earth System (4.00)
ARC_ART 397,ARC_Alternative Firing Processes in Ceramics (3.00)
OXNARD_THTR R191,OXNARD_Theatre Production: Performance I (3.00)
YUBA_ART 44,YUBA_Individual Problems in Drawing (3.00)
SEQUOIAS_DANC 050,SEQUOIAS_Ballet 1 (1.00)
MCC_PHIL 4,MCC_Introduction to Logic (3.00)
LAVC_HISTORY 020,LAVC_History of California and the Pacific Coast (3.00)
CANADA_PHIL 175,CANADA_Modern Philosophy (3.00)
MIRAMAR_FILI 100,MIRAMAR_Filipino American Experience (3.00)
FRESNO_TA 23,FRESNO_Technical Theatre Practicum (3.00)
UCSD_LISP 1C,UCSD_Spanish Conversation (2.50)
CUYAMACA_SPAN 120,CUYAMACA_Spanish I (5.00)
UCLA_SCAND 50,UCLA_Introduction to Scandinavian Literatures and Cultures (5.00)
OXNARD_CNIT R161,OXNARD_Programming Essentials in Python (3.00)
MESA_HIST 135,MESA_History of Technology (3.00)
GWC_ENGR G280,GWC_Statics (3.00)
SJDELTA_ENG 55C,SJDELTA_Studies in Poetry (3.00)
CABRILLO_TA 27,CABRILLO_Theatre Production Workshop (1.00 - 3.00)
CUYAMACA_ENGL 238,CUYAMACA_Black Literature (3.00)
CHAFFEY_BUS 10,CHAFFEY_Introduction to Business (3.00)
CABRILLO_BIO 9A,CABRILLO_Molecular. Cellular. and Animal Biology (5.00)
NORCO_AHS 12,NORCO_Asian Art History (3.00)
UCB_MATH 55,UCB_Discrete Mathematics (4.00)
MTSJC_LIT- 275,MTSJC_Latinx/Chicanx Literature (3.00)
UCI_CHEM 1LD,UCI_General Chemistry Laboratory (3.00)
GWC_FREN G280,GWC_Intermediate French 1 (4.00)
CERRITOS_A&P 150,CERRITOS_Introduction to Human Anatomy (4.00)
SMCC_ENGL 15,SMCC_Shakespeare (3.00)
CRAFTON_MUSIC 102,CRAFTON_Music Theory II (4.00)
DESERT_PH 12,DESERT_Dynamics (3.00)
CYPRESS_MATH 142 C,CYPRESS_Trigonometry (4.00)
MESA_ECON 120,MESA_Principles of Macroeconomics (3.00)
COLUMBIA_BIOL 17,COLUMBIA_Fundamentals of Biology (4.00)
UCSC_PHIL 11,UCSC_Introduction to Philosophy (5.00)
CRC_ETHNS 300,CRC_Introduction to Ethnic Studies (3.00)
FOLSOM_BIOL 342,FOLSOM_The New Plagues: New and Ancient Infectious Diseases Threatening World Health (3.00)
SWSTRN_ENGL 250,SWSTRN_American Literature I (3.00)
MERRITT_M/LAT 6,MERRITT_Racism in the United States (3.00)
RCC_PSY 1H,RCC_Honors General Psychology (3.00)
GMCC_PHOT 154,GMCC_History of Photography (3.00)
SFCITY_AMS 5,SFCITY_Comics. Power and Society (3.00)
CABRILLO_HIST 16B,CABRILLO_Latin America since 1825 (3.00)
BAKERFLD_MUSC B10A,BAKERFLD_Concert Band (1.00)
MTSAC_KORE 60,MTSAC_Korean Culture Through Cinema (3.00)
LAMC_ENG GEN 220,LAMC_Electrical Circuits I (4.00)
MONTEREY_JPNS 1B,MONTEREY_Elementary Japanese II (5.00)
CANYONS_POLISC 230,CANYONS_Political Theory (3.00)
LACC_PSYCH 014,LACC_Abnormal Psychology (3.00)
FOOTHILL_PHIL 7,FOOTHILL_Introduction to Symbolic Logic (5.00)
COMPTON_MUSI 103B,COMPTON_Theory and Musicianship II (5.00)
SDCC_ENGL 252B,SDCC_Intermediate Fiction Writing (3.00)
SMCC_ECON 6,SMCC_Contemporary Economics Problems (3.00)
VENTURA_ART V50B,VENTURA_Handbuilding Ceramics II (3.00)
LACC_CHINESE 004,LACC_Intermediate Chinese II (5.00)
CERRITOS_CIS 180,CERRITOS_Programming in C/C++ (3.50)
MTSAC_ARTD 44A,MTSAC_Printmaking: Introduction to Lithography I (3.00)
SADDLBK_MUS 93,SADDLBK_Musicianship II (1.00)
SKYLINE_ART 430,SKYLINE_Introduction to Digital Art (3.00)
UCI_FRENCH 2C,UCI_Intermediate French (4.00)
MARIN_BUS 107,MARIN_Business Law (3.00)
CRAFTON_THART 120,CRAFTON_Beginning Acting (3.00)
SKYLINE_ART 431,SKYLINE_Digital Imaging I: Photoshop (3.00)
UCSC_THEA 22,UCSC_Indonesian Dance and Drama (5.00)
TAFT_ADMJ 1501,TAFT_Introduction to Criminal Justice (3.00)
MIRACSTA_PSYC 205,MIRACSTA_Research Methods in Psychology (3.00)
FOLSOM_ART 373,FOLSOM_Intermediate Sculpture (3.00)
MODESTO_ASTRO 160,MODESTO_Introduction to Modern Astronomy (3.00)
DAC_SIGN 1,DAC_Elementary American Sign Language (First Quarter) (5.00)
SFCITY_AFAM 55,SFCITY_From Funk to Hip Hop (3.00)
SFCITY_ART 142A,SFCITY_Mural Ideation to Creation I (3.00)
RSC_PSC 115,RSC_Concepts in Physical Science for Educators (4.00)
MOORPARK_MATH M07,MOORPARK_Precalculus and Trigonometry (6.00)
SBCC_ERTH 142,SBCC_Economic Geography (3.00)
SMCC_AHIS 18,SMCC_Introduction to African Art History (3.00)
RCC_POL 13,RCC_Introduction to American Foreign Policy (3.00)
MISSION_GDS 039A,MISSION_3D Animation and Modeling (3.00)
KRC_PSY 2H,KRC_Honors General Psychology (3.00)
DAC_HIST 3BH,DAC_World History from 750 to 1750 CE - HONORS (4.00)
LBCC_ENGL 49,LBCC_Film and Literature (3.00)
COMPTON_HIST 122H,COMPTON_Honors United States Social History: Cultural Pluralism in America (3.00)
WHCL_BUS 001A,WHCL_Beginning Principles of Accounting (4.00)
HARTNELL_EGN 7L,HARTNELL_Computer Interface with the Physical World Laboratory (1.00)
CRC_CISP 310,CRC_Assembly Language Programming on Microcomputers (4.00)
UCR_CHEM 1LC,UCR_General Chemistry Lab (1.00)
CUESTA_GEOG 230,CUESTA_Introduction to Geographic Information Systems (3.00)
TAHOE_SPE 102,TAHOE_Intercultural Communications (4.00)
CYPRESS_CIS 234 C,CYPRESS_Advanced Java Programming (3.00)
SJCC_MATH 073,SJCC_Multivariable Calculus (5.00)
SRC_ART 14A,SRC_Beginning Painting (3.00)
BUTTE_DFT 2,BUTTE_Engineering Graphics I (3.00)
SBCC_TA 142,SBCC_Theatre Workshop II (1.00)
FOOTHILL_ACTG 1BH,FOOTHILL_Honors Financial Accounting II (5.00)
LAWC_ART 709,LAWC_Ceramics I (3.00)
OCC_PHOT A120H,OCC_Introduction to Photography Honors (3.00)
OHLONE_ANTH 103,OHLONE_Introduction to Archaeology (3.00)
SBCC_CHST 102,SBCC_The Chicano and Latino in U.S. History from the 1960s to the Present (3.00)
FULLRTON_THEA 257 F,FULLRTON_19th Century Theatrical Costume Construction (3.00)
CANYONS_PHILOS 206,CANYONS_Critical Reasoning and Analytical Writing (3.00)
SANTIAGO_POLT 230,SANTIAGO_Political Theory (3.00)
SFCITY_BIO 100A,SFCITY_General Biology (5.00)
SRC_THAR 24,SRC_Introduction to the Design Process (3.00)
FRESNO_BIOL 20,FRESNO_Human Anatomy (4.00)
CHAFFEY_PHYS 47,CHAFFEY_Physics for Scientists and Engineers III (5.00)
HARTNELL_ETH 8,HARTNELL_Introduction to Asian American Studies (3.00)
TAFT_MATH 2120,TAFT_Analytic Geometry and Calculus II (4.00)
LBCC_ANAT 41,LBCC_Anatomy and Physiology (5.00)
SCC_PSYC 356,SCC_Human Sexuality (3.00)
LACC_ART 502,LACC_Beginning Three-Dimensional Design (3.00)
AHC_THEA 121,AHC_Advanced Professional Acting II (10.00)
SEQUOIAS_AG 003,SEQUOIAS_Economic Entomology (3.00)
SCC_POLS 322,SCC_Political Ideologies (3.00)
RSC_CDEV 107,RSC_Child Growth and Development (DS1) (3.00)
MIRAMAR_CHEM 100L,MIRAMAR_Fundamentals of Chemistry Laboratory (1.00)
CERRITOS_HIST 235,CERRITOS_History of Latin America (3.00)
PASADENA_PHYS 008A,PASADENA_Physics for Scientists and Engineers I: Mechanics (5.00)
CLOVIS_MUS 31,CLOVIS_Concert Choir (2.00 - 6.00)
SBVC_MUS 122H,SBVC_Music History and Literature - Classic to
UCSC_HIS 13,UCSC_Introduction to American Religious Culture (5.00)
RCC_ETS 29,RCC_Native American History II: Contemporary Society (3.00)
GWC_ART G107,GWC_Color and Design: 2D (3.00)
CHAFFEY_ARABIC 3,CHAFFEY_Intermediate Modern Standard Arabic (4.00)
MTSAC_PHYS 2AG,MTSAC_General Physics (4.00)
YUBA_PLSCI 20,YUBA_Principles of Plant Science (3.00)
MVC_GEG 7,MVC_Map Interpretation and Analysis (3.00)
SCC_TAFILM 332,SCC_Film Production Workshop I (3.00)
CHAFFEY_PS 32,CHAFFEY_Law and Society (3.00)
SANTIAGO_SOC 120,SANTIAGO_Introduction to Sociological Research Methods (3.00)
SFCITY_SOC 2,SFCITY_Social Deviance (3.00)
LANEY_ENGIN 45,LANEY_Properties of Materials (4.00)
UCSC_EDUC 60,UCSC_Schooling. Democracy. and Justice (5.00)
MISSION_CHM 001BH,MISSION_General Chemistry II - Honors (5.00)
FRESNO_ART 21,FRESNO_Intermediate Sculpture (3.00)
SFCITY_MATH 110A,SFCITY_Calculus I (5.00)
SEQUOIAS_GEOL 005,SEQUOIAS_Earth History (4.00)
AVC_HIST 101,AVC_Western Civilization. Ancient - 1750 (3.00)
LASC_MATH 240,LASC_Trigonometry (3.00)
GLENDALE_ASTRO 110,GLENDALE_Astronomy of the Solar System (3.00)
SRC_HIST 26,SRC_History of Chicanx and Latinx from 1848 to present (3.00)
UCR_BUS 20,UCR_Financial Accounting and Reporting (4.00)
UCB_CELTIC 85,UCB_Intermediate Modern Irish (4.00)
GMCC_BIO 240,GMCC_Principles of Ecology. Evolution. and Organismal Biology (5.00)
SKYLINE_ART 130,SKYLINE_Art Appreciation (3.00)
CRAFTON_RELIG 150,CRAFTON_Introduction to Mythology (3.00)
BUTTE_PSC 30H,BUTTE_Honors Introductory Astronomy (4.00)
GWC_THEA G102,GWC_History & Appreciation of the Cinema (3.00)
SANTIAGO_DNCE 100,SANTIAGO_Dance History and Appreciation (3.00)
SFCITY_MUS 100,SFCITY_Music Fundamentals (3.00)
MTSJC_GEOL- 110,MTSJC_Oceanography (4.00)
DAC_KORE 2H,DAC_Elementary Korean (Second Quarter) - HONORS (5.00)
CYPRESS_ETHS 152 C,CYPRESS_Chicana/o History II (3.00)
SEQUOIAS_ART 180,SEQUOIAS_Intro Digital Photo-Fine Art (3.00)
MOORPARK_THA M03A,MOORPARK_Voice and Diction I (3.00)
PALOMAR_ENG 226,PALOMAR_Literature of the United States II (3.00)
MERCED_SOC -05,MERCED_Race. Ethnicity. and Inequality (3.00)
UCR_CS 11,UCR_Intro to Discrete Structures (4.00)
SJCC_ENVIR 010,SJCC_Environmental Science (4.00)
MISSION_ART 048C,MISSION_Airbrush Painting (3.00)
PALOMAR_ENG 260,PALOMAR_Literature Through Film (3.00)
CONTRA_LARAZ 131,CONTRA_Introduction to LGBTQ Studies (3.00)
LASSEN_MUS 12,LASSEN_Music Appreciation (3.00)
UCB_SPANISH 21,UCB_Spanish for Bilingual Students. First Course (3.00)
CRC_MATH 401,CRC_Calculus II (5.00)
LAPC_DANCETQ 152,LAPC_Dance for Film and Stage II (1.00)
WCC_ETHN 15,WCC_Mexican-American History (3.00)
LANEY_M/LAT 35,LANEY_Women of Color (3.00)
FULLRTON_NUTR 210 F,FULLRTON_Human Nutrition (3.00)
MTSJC_DAN- 120,MTSJC_Conditioning and Alignment for Dance (2.00)
COASTLIN_PHIL C102,COASTLIN_History of Ancient Philosophy (3.00)
LAWC_COMM 122,LAWC_Communication Across Cultures (3.00)
IMPERIAL_CHEM 206,IMPERIAL_Organic Chemistry II (5.00)
YUBA_ART 46B,YUBA_Individual Problems in Sculpture II (3.00)
UCI_EECS 40,UCI_Object-Oriented Systems and Programming (4.00)
PASADENA_RELG 001,PASADENA_Religious Issues. Personalities and Values (3.00)
OHLONE_ART 116A,OHLONE_Basic Sculpture (3.00)
OCC_GEOG A100H,OCC_Honors World Regional Geography (3.00)
SRC_PHYS 21,SRC_General Physics Lecture Part II (3.00)
LAHC_MUSIC 101,LAHC_Fundamentals of Music (3.00)
VENTURA_ART V50A,VENTURA_Handbuilding Ceramics I (3.00)
POSITAS_POLI 7,POSITAS_Introduction to American Government (4.00)
SCC_MUFHL 321,SCC_Basic Musicianship (3.00)
SWSTRN_MUS 111,SWSTRN_Aural Skills I (1.00)
CAMINO_P S 5,CAMINO_Ethnicity in the American Political Process (3.00)
SADDLBK_PHIL 12,SADDLBK_Introduction to Logic (3.00)
BAKERFLD_ASL B3,BAKERFLD_American Sign Language 3 (4.00)
FRESNO_PHYS 4A,FRESNO_Physics for Scientists and Engineers (4.00)
BUTTE_HIST 10,BUTTE_United States History - 1877 to Present (3.00)
MONTEREY_THEA 40D,MONTEREY_Main Stage Production - Original/Experimental (3.00)
SBCC_GEOG 101L,SBCC_Physical Geography Laboratory (1.00)
LACC_CS 113,LACC_Programming in JAVA (3.00)
LAWC_BIOLOGY 003B,LAWC_Introduction to Biology (1.00)
MTSAC_ENGL 8F,MTSAC_Creative Writing - Nonfiction (3.00)
MODESTO_ZOOL 101,MODESTO_General Zoology (4.00)
WCC_ART 9B,WCC_Intermediate Painting (3.00)
CANADA_DRAM 150,CANADA_Script Analysis (3.00)
CRAFTON_CIS 106,CRAFTON_Spreadsheet Concepts and Application with Excel (3.00)
UCB_SPANISH 2,UCB_Elementary Spanish (5.00)
SMCC_PHOTO 52,SMCC_History of Photography (3.00)
SADDLBK_CTVR 4,SADDLBK_CINEMATIC STORYTELLING (3.00)
VENTURA_ENGL V21B,VENTURA_British Literature Since 1800 (3.00)
FULLRTON_ETHS 101HF,FULLRTON_Honors American Ethnic Studies (3.00)
FOOTHILL_MTEC 49,FOOTHILL_History of Music Technology (4.00)
VISTA_ART 182,VISTA_Introduction to Visual Culture (3.00)
BARSTOW_ASTR 1,BARSTOW_Introduction to Astronomy (4.00)
SADDLBK_CHEM 1B,SADDLBK_General Chemistry (5.00)
PASADENA_ENGL 049A,PASADENA_Film as Dramatic Literature - Genre and Auteur Theory (3.00)
UCD_ECS 036B,UCD_Software Development & Object-Oriented Programming (4.00)
OCC_CS A216,OCC_Computer Architecture (4.00) Articulation subject to completion of a university course
EVERGRN_MUSIC 010D,EVERGRN_Music Theory IV (3.00)
CUESTA_ART 230C,CUESTA_Painting III (3.00)
FOLSOM_SILA 316,FOLSOM_American Sign Language 4 (4.00)
SFCITY_PSYC 23,SFCITY_Psychology of Race and Ethnic Relations (3.00)
SCC_BIOL 350,SCC_Environmental Biology (3.00)
AHC_SOC 120,AHC_Race and Ethnic Relations (3.00)
GWC_PHIL G120,GWC_Ethics (3.00)
UCM_CE 010,UCM_Surveying and Geomatics Fundamentals. Equipment. Methods. and Applications (4.00)
SMCC_BIOL 23,SMCC_Organismal and Environmental Biology (5.00)
SCC_ENGLT 480,SCC_World Literature: Antiquity to the Early Modern World - Honors (3.00)
WVC_ENGL 001C,WVC_Critical Thinking and Writing (3.00)
UCSB_THTR 15B,UCSB_Fundamentals of Acting (4.00)
POSITAS_FREN 2A,POSITAS_Intermediate French I (4.00)
SKYLINE_LIT. 266,SKYLINE_Black Literature (3.00)
SJDELTA_PSYCH 6,SJDELTA_Lifespan Psychology (3.00)
SMCC_ANTHRO 5,SMCC_Biological Anthropology with Laboratory (4.00)
FULLRTON_ART 179 F,FULLRTON_Drawing for Non-Art Majors (3.00)
SIERRA_ART 6C,SIERRA_Color Theory (3.00)
OHLONE_ENGI 140,OHLONE_Materials Engineering (4.00)
MOORPARK_PHYS M20B,MOORPARK_Thermodynamics. Electricity and Magnetism (4.00)
SDCC_DRAM 242D,SDCC_Rehearsal and Performance IV (3.00)
CABRILLO_AP 9B,CABRILLO_Intermediate Photography (3.00)
MTSJC_ANTH- 104H,MTSJC_Honors World Prehistory (3.00)
SADDLBK_ART 41,SADDLBK_Three-Dimensional Design (3.00)
VISTA_ART 16,VISTA_Introduction to Islamic Art (3.00)
COMPTON_SOCI 101,COMPTON_Introduction to Sociology (3.00)
SWSTRN_ENGR 140,SWSTRN_Engineering Statistics (2.00)
FOOTHILL_MUS 47B,FOOTHILL_Intermediate Music Theatre Production Workshop (6.00)
SADDLBK_PHYS 2B,SADDLBK_Introduction to Physics (5.00)
BUTTE_PHYS 43,BUTTE_Physics for Scientists and Engineers III (4.00)
GAVILAN_ENGR 4,GAVILAN_Properties of Materials (3.00)
SWSTRN_ENGL 260,SWSTRN_Mythology in Literature (3.00)
UCI_DRAMA 30A,UCI_Acting (4.00)
RSC_ITAL 120,RSC_Elementary Italian I (5.00)
SRC_THAR 10A,SRC_Introduction to Acting (3.00)
BARSTOW_ARTS 18C,BARSTOW_Advanced Ceramics (3.00)
UCD_EEC 010,UCD_Introduction to Digital & Analog Systems (3.00)
BUTTE_GERM 2,BUTTE_Second Semester German (4.00)
MIRACSTA_ACCT 201,MIRACSTA_Financial Accounting (4.00)
UCR_CRWT 43,UCR_Creative Writing and Ancestry (4.00)
MTSJC_DAN- 122A,MTSJC_Beginning Modern Dance (2.00)
VENTURA_DANC V15A,VENTURA_Ballet I (2.00)
COMPTON_BIOL 115,COMPTON_Environmental Aspects of Biology (3.00)
CRAFTON_POLIT 100H,CRAFTON_American Politics - Honors (3.00)
COPPER_ASL 002,COPPER_Elementary American Sign Language II (5.00)
CITRUS_HIST 103H,CITRUS_History of World Civilization up to 1500 - Honors (3.00)
WHC_POLSCI 004,WHC_Introduction to International Relations (3.00)
MODESTO_HUMAN 110,MODESTO_East Meets West (3.00)
MERRITT_ASTR 1,MERRITT_Introduction to Astronomy (3.00)
UCSC_FMST 10,UCSC_Feminisms of/and the Global South (5.00)
CERRITOS_AFRS 105,CERRITOS_Introduction to Africana Studies (3.00)
UCB_ESPM 60,UCB_Environmental Policy. Administration. and Law (4.00)
REDWOODS_ASTRO 10,REDWOODS_Introduction to Astronomy (3.00)
IMPERIAL_SPAN 110,IMPERIAL_Elementary Spanish II (5.00)
MATEO_ART 102,MATEO_Art of Renaissance and Baroque (c.1300-1700) (3.00)
MERCED_MUST -02,MERCED_Music Theory II (Diatonic Harmony II) (3.00)
TAFT_BIOL 2202,TAFT_General Zoology (5.00)
CABRILLO_FIN 4,CABRILLO_Money Management (4.00)
CHABOT_BUS 1B,CHABOT_Managerial Accounting (4.00)
SBVC_PSYCH 105,SBVC_Statistics for the Behavioral Sciences (4.00)
SDCC_ARTF 175B,SDCC_Sculpture II (3.00)
CRC_GEOL 390,CRC_Field Studies in Geology (0.50 - 4.00)
DAC_BIOL 26,DAC_Introductory Microbiology (6.00)
RCC_PHI 11,RCC_Critical Thinking (3.00)
COASTLIN_MATH C170,COASTLIN_Precalculus (5.00)
GMCC_CSIS 119,GMCC_Introduction to Computer Programming (3.00)
FOOTHILL_CHEM 30B,FOOTHILL_Survey of Organic & Biochemistry (5.00)
SMCC_EDUC 2,SMCC_The Early Childhood through 12th Grade Teaching Experience (3.00)
CAMINO_MATH 180,CAMINO_Pre-Calculus (5.00)
WVC_ENGL 046,WVC_Contemporary American Multi-Cultural Literature (3.00)
RCC_MUS 89,RCC_Music of Multicultural America (3.00)
FOOTHILL_DANC 1B,FOOTHILL_Intermediate Ballet (1.00)
UCSB_PHYS 20CL,UCSB_Experimental Physics (2.00)
BARSTOW_MUSI 3,BARSTOW_Music Appreciation: American Music (3.00)
DIABLO_BIOSC 107,DIABLO_Genetics and Evolution (4.00)
AVC_ART 213,AVC_Painting III (3.00)
MATEO_CHIN 111,MATEO_Elementary Chinese I (3.00)
CABRILLO_COMM 1H,CABRILLO_Honors Public Speaking (3.00)
UCSB_JAPAN 3,UCSB_First-Year Japanese III (5.00)
WCC_POLSC 2,WCC_Introduction to Political Theory (3.00)
SFCITY_CS 111C,SFCITY_Data Structures and Algorithms: Java (4.00) Articulation subject to completion of a university course
CUESTA_ENGR 226,CUESTA_Engineering Drawing (4.00)
LBCC_ART 4H,LBCC_Honors African. Oceanic. Native American Art (3.00)
UCSB_MATH 3B,UCSB_Calculus with Applications. Second Course (4.00)
BARSTOW_CSIS 33,BARSTOW_Programming Concepts & Methodology I Using C++ (3.00)
TAHOE_PEH 101,TAHOE_Nutrition (4.00)
AHC_ECON 141,AHC_Global Economics (3.00)
PALOMAR_DNCE 111,PALOMAR_Modern Dance II (0.50 - 1.00)
GMCC_ART 126,GMCC_Ceramics I (3.00)
MATEO_MUS. 468.1,MATEO_Advanced Orchestra I (3.00)
SMCC_PHILOS 51,SMCC_Political Philosophy (3.00)
SBCC_BLST 101,SBCC_The African-American in U.S. History to World War II (3.00)
WVC_ADMJ 001,WVC_Introduction to Administration of Justice (3.00)
FRESNO_SOC 32,FRESNO_Introduction to Marriage and Family (3.00)
PASADENA_HUM 004,PASADENA_Humanities through the Arts (3.00)
MENDOCIN_MUS 210A,MENDOCIN_Piano: Beginning I (2.00)
SCC_SPAN 401,SCC_Elementary Spanish (4.00)
SBVC_ART 124C,SBVC_Advanced Drawing (3.00)
CONTRA_HIST 121,CONTRA_History of the United States (1865 - Present) (3.00)
MARIN_SOC 112,MARIN_Modern Social Problems (3.00)
UCD_NPB 068,UCD_Biology of Drug Addiction & Abuse (3.00)
OXNARD_ETHS R119,OXNARD_Introduction to Border Studies (3.00)
MTSAC_JAPN 5,MTSAC_Advanced Japanese (4.00)
UCB_ARCH 11A,UCB_Introduction to Visual Representation and Drawing (4.00)
IMPERIAL_PHIL 100,IMPERIAL_Introduction to Philosophy I (3.00)
RIOHONDO_BIOL 226,RIOHONDO_Human Physiology (4.00)
UCD_RST 021,UCD_The Bible & Its Interpreters (4.00)
WHCL_ENG 004,WHCL_World Literature (3.00)
UCLA_SOCIOL M72A,UCLA_Sex from Biology to Gendered Society (6.00)
LAEC_ART 213,LAEC_Color Theory (3.00)
SDCC_ARTG 124,SDCC_Page Layout (3.00)
CYPRESS_MATH 150BC,CYPRESS_Calculus II (4.00)
HARTNELL_MUS 47,HARTNELL_Music Theory and Musicianship II (4.00)
CABRILLO_ANTHR 1,CABRILLO_Introduction to Anthropology: Biological (3.00)
UCB_SLAVIC 46,UCB_Twentieth-Century Russian Literature (3.00)
MOORPARK_GERM M110,MOORPARK_Elementary German II (4.00)
GMCC_THTR 131,GMCC_Acting II (3.00)
UCSC_SPAN 2,UCSC_First-Year Spanish (5.00)
UCLA_RUSSN 25,UCLA_Great Russian Novel (5.00)
CANYONS_ENGL 250,CANYONS_British Literature I (3.00)
IRVINE_MATH 26,IRVINE_Introduction to Linear Algebra (4.00)
DAC_CIS 22BH,DAC_Intermediate Programming Methodologies in C++ - HONORS (4.50)
VISTA_WS 52,VISTA_Women and Cinema (4.00)
DIABLO_SIGN 282,DIABLO_American Sign Language (ASL) III (3.00)
SIERRA_ARHI 110,SIERRA_Survey of Western Art I: Prehistory through the Middle Ages (3.00)
YUBA_PHIL 1,YUBA_Introduction to Philosophy (3.00)
PASADENA_ENGL 060,PASADENA_Masterpieces of Drama (3.00)
WHC_GEOL 001,WHC_Physical Geology (4.00)
RIOHONDO_PHIL 112H,RIOHONDO_Introduction to Logic Honors (3.00)
UCD_AMS 021,UCD_Objects & Everyday Life (4.00)
LAEC_TECTHTR 340,LAEC_Technical Theatre Practicum (4.00)
UCI_ENGR 30,UCI_Statics (4.00)
UCB_ECON 1,UCB_Introduction to Economics (4.00)
CAMINO_ANATOMY 32,CAMINO_General Human Anatomy (4.00)
UCM_ANTH 005,UCM_Introduction to Biological Anthropology (4.00)
MATEO_COMM 150,MATEO_Intercultural Communication (3.00)
YUBA_COMSC 9A,YUBA_C++ Programming (4.00)
GLENDALE_BIOL 123,GLENDALE_Evolution (3.00)
OXNARD_ECE R102,OXNARD_Child Growth and Development (3.00)
SMCC_NUTR 1,SMCC_Introduction to Nutrition Science (3.00)
